size,address,rate,status,bathrooms,floor,balconies,security_deposit,facing,status.1,rera_id,ownership_type,booking_amount,overlooking,bedroom,type1,type2,price_in_lakh,carpet_area,age_of_property,floor,total_floor,additional_rooms,price_negotiable,balconies,type_of_sale,booking_amount_in_lakh,amenities_sports_facility,amenities_shopping_mall,amenities_maintenance_staff,amenities_jogging_track,amenities_atm,amenities_gymnasium,amenities_indoor_games,amenities_rain_water_harvesting,amenities_swimming_pool,amenities_intercom,amenities_cafeteria,amenities_full_power_backup,amenities_lift,amenities_childrens_play_area,amenities_car_parking,amenities_landscaped_gardens,amenities_24_x_7_security,amenities_club_house,amenities_staff_quarter,amenities_hospital,amenities_multipurpose_room,amenities_vaastu_compliant,amenities_golf_course,amenities_school,furnish_detail_gas_connection,furnish_detail_ac,furnish_detail_bed,furnish_detail_dining_table,furnish_detail_washing_machine,furnish_detail_tv,furnish_detail_microwave,furnish_detail_wardrobe,furnish_detail_sofa,furnish_detail_wifi,furnish_detail_refrigerator
1037,"sector 150, noida",12000.0,Under Construction,,,,No Deposit,,Unfurnished,UPRERAPRJ745601,,,,1,BHK,Apartment,124.0,,,,,,No,,New,,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
1315,"sector 137, noida",13225.0,Ready to move,,,,No Deposit,,Unfurnished,Rera Not Applicable,,,,3,BHK,Apartment,173.0,,9,,,,No,,New,,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1715,"sector 137, noida",13225.0,Ready to move,,,,No Deposit,,Unfurnished,Rera Not Applicable,,,,3,BHK,Apartment,225.99999999999997,,9,,,,No,,New,,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
3198,"sector 150, noida",12000.0,Under Construction,4.0,,,No Deposit,,Unfurnished,UPRERAPRJ745601,,,,4,BHK,Apartment,383.0,2250.0,,,,,No,,New,,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
1950,"sector 137, noida",13225.0,Ready to move,,,,No Deposit,,Unfurnished,Rera Not Applicable,,,,3,BHK,Apartment,257.0,,9,,,,No,,New,,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
2955,"sector 137, noida",13225.0,Ready to move,,,,No Deposit,,Unfurnished,Rera Not Applicable,,,,4,BHK,Apartment,390.0,,9,,,,No,,New,,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1969,"sector 150, noida",12000.0,Under Construction,,,,No Deposit,,Unfurnished,UPRERAPRJ745601,,,,2,BHK,Apartment,236.0,,,,,,No,,New,,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
2890,"sector 137, noida",13224.0,Ready to move,,,,No Deposit,,Unfurnished,Rera Not Applicable,,,,4,BHK,Apartment,382.0,,9,,,,No,,New,,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
4565,"sector 137, noida",13224.0,Ready to move,,,,No Deposit,,Unfurnished,Rera Not Applicable,,,,5,BHK,Apartment,603.0,,9,,,,No,,New,,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
2440,"sector 150, noida",12000.0,Under Construction,3.0,,,No Deposit,,Unfurnished,UPRERAPRJ745601,,,,3,BHK,Apartment,292.0,,,,,,No,,New,,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
1947,"sector 150, noida",12000.0,Under Construction,3.0,,,No Deposit,,Unfurnished,UPRERAPRJ745601,,,,3,BHK,Apartment,233.0,,,,,,No,,New,,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
1625,"sector 150, noida",12000.0,Under Construction,,,,No Deposit,,Unfurnished,UPRERAPRJ745601,,,,2,BHK,Apartment,195.0,,,,,,No,,New,,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
1262,"sector 150, noida",12000.0,Under Construction,2.0,,,No Deposit,,Unfurnished,UPRERAPRJ745601,,,,2,BHK,Apartment,151.0,999.0,,,,,No,,New,,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
2555,"sector 150, noida",13000.0,Under Construction,,,,No Deposit,,Unfurnished,UPRERAPRJ591510,,,,3,BHK,Apartment,332.0,,,,,,No,,New,,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,,,,,,,,,,,
6100,"sector 150, noida",5147.0,Under Construction,,,,No Deposit,,Unfurnished,UPRERAPRJ591510,,,,4,BHK,Apartment,314.0,,,,,,No,,New,,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,,,,,,,,,,,
2040,"sector 150, noida",13000.0,Under Construction,,,,No Deposit,,Unfurnished,UPRERAPRJ591510,,,,3,BHK,Apartment,265.0,,,,,,No,,New,,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,,,,,,,,,,,
3355,"sector 150, noida",13000.0,Under Construction,,,,No Deposit,,Unfurnished,UPRERAPRJ591510,,,,4,BHK,Apartment,436.00000000000006,,,,,,No,,New,,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,,,,,,,,,,,
1700,"sector 150, noida",12000.0,Under Construction,3.0,,,No Deposit,,Unfurnished,UPRERAPRJ591510,,,,3,BHK,Apartment,204.0,,,,,,No,,New,,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,,,,,,,,,,,
1700,"sector 143b, noida",6470.0,Under Construction,3.0,,,No Deposit,SouthEast,Unfurnished,UPRERAPRJ186008,,,,3,BHK,Apartment,110.00000000000001,,,,,,No,,New,,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,,,,,,,,,,,
1690,"sector 150, noida",11000.0,Ready to move,,,,No Deposit,,Unfurnished,UPRERAPRJ1746,,,,3,BHK,Apartment,185.0,,2,,,,No,,New,,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,,,,,,,,,,,
1495,"sector 150, noida",11000.0,Ready to move,,,,No Deposit,,Unfurnished,UPRERAPRJ1746,,,,3,BHK,Apartment,164.0,,2,,,,No,,New,,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,,,,,,,,,,,
1245,"sector 150, noida",11000.0,Ready to move,,,,No Deposit,,Unfurnished,UPRERAPRJ1746,,,,2,BHK,Apartment,136.0,,2,,,,No,,New,,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,,,,,,,,,,,
1675,"sector 150, noida",12253.0,Under Construction,,,,No Deposit,,Unfurnished,UPRERAPRJ442430,,,,3,BHK,Apartment,204.99999999999997,1020.0,,,,,No,,New,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,,,,,,,,,,,
1615,"sector 150, noida",12263.0,Under Construction,2.0,,,No Deposit,,Unfurnished,UPRERAPRJ442430,,,,3,BHK,Apartment,198.0,,,,,,No,,New,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,,,,,,,,,,,
1400,"sector 150, noida",12303.0,Under Construction,3.0,,,No Deposit,,Unfurnished,UPRERAPRJ442430,,,,3,BHK,Apartment,172.0,,,,,,No,,New,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,,,,,,,,,,,
1549,"sector 150, noida",8000.0,Under Construction,3.0,,,No Deposit,,Unfurnished,UPRERAPRJ17861,,,,3,BHK,Apartment,123.0,,,,,,No,,New,,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,,,,,,,,,,,
1262,"sector 150, noida",8000.0,Under Construction,2.0,,,No Deposit,,Unfurnished,UPRERAPRJ17861,,,,2,BHK,Apartment,100.0,,,,,,No,,New,,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,,,,,,,,,,,
3027,"sector 150, noida",8000.0,Under Construction,4.0,,,No Deposit,,Unfurnished,UPRERAPRJ17861,,,,4,BHK,Apartment,242.0,,,,,,No,,New,,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,,,,,,,,,,,
2697,"sector 150, noida",8000.0,Under Construction,4.0,,,No Deposit,,Unfurnished,UPRERAPRJ17861,,,,4,BHK,Apartment,215.0,,,,,,No,,New,,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,,,,,,,,,,,
2062,"sector 150, noida",7081.0,Under Construction,,,,No Deposit,,Unfurnished,UPRERAPRJ17861,,,,3,BHK,Apartment,146.0,,,,,,No,,New,,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,,,,,,,,,,,
2330,"sector 150, noida",7039.0,Under Construction,,,,No Deposit,,Unfurnished,UPRERAPRJ17861,,,,3,BHK,Apartment,164.0,,,,,,No,,New,,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,,,,,,,,,,,
4195,"sector 76, noida",6078.0,Ready to move,4.0,,,No Deposit,,Semi-Furnished,UPRERAPRJ14064,,,,3,BHK,Independent Floor,254.99999999999997,,4,,,,No,,Resale,,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
1050,"sector 73, noida",3238.0,Ready to move,2.0,,,No Deposit,SouthEast,Semi-Furnished,,,,,2,BHK,Apartment,34.0,980.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1050,"sector 73, noida",3285.0,Ready to move,2.0,,,No Deposit,SouthWest,Semi-Furnished,,,,,2,BHK,Apartment,34.5,980.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
950,"sector 49, noida",4421.0,Ready to move,2.0,,,No Deposit,SouthWest,Semi-Furnished,,,,,2,BHK,Apartment,42.0,850.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
800,"sector 49, noida",2937.0,Ready to move,2.0,,,No Deposit,NorthEast,Furnished,,,,,2,BHK,Apartment,23.5,780.0,,,,,No,,New,,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True
800,"sector 49, noida",3000.0,Ready to move,2.0,,,No Deposit,North,Semi-Furnished,,,,,2,BHK,Apartment,24.0,780.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
,,3000.0,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,"sector 49, noida",3809.0,Ready to move,2.0,,,No Deposit,South,Semi-Furnished,,,,,2,BHK,Apartment,40.0,980.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,"sector 49, noida",4482.0,Ready to move,2.0,,,No Deposit,NorthEast,Semi-Furnished,,,,,3,BHK,Apartment,65.0,1150.0,,,,,No,,Resale,,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1050,"sector 49, noida",4952.0,Ready to move,2.0,,,No Deposit,East,Semi-Furnished,,,,,2,BHK,Apartment,52.0,950.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
910,"sector 104, noida",4615.0,Ready to move,2.0,,,No Deposit,West,Semi-Furnished,,,,,2,BHK,Apartment,42.0,850.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
850,"sector 49, noida",3058.0,Ready to move,2.0,,,No Deposit,NorthEast,Semi-Furnished,,,,,2,BHK,Apartment,26.0,750.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
4195,"sector 76, noida",6197.0,Ready to move,3.0,,,No Deposit,West,Semi-Furnished,UPRERAPRJ14064,,,,4,BHK,Independent Floor,260.0,,4,,,,No,,Resale,,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,,,,,,,,,,,
625,"sector 49, noida",4320.0,Ready to move,,,,No Deposit,,Unfurnished,,,,,1,BHK,Apartment,27.0,,2,,,,No,,New,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
905,"sector 49, noida",4475.0,Ready to move,,,,No Deposit,,Unfurnished,,,,,2,BHK,Apartment,40.49,,2,,,,No,,New,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
855,"sector 49, noida",4502.0,Ready to move,,,,No Deposit,,Unfurnished,,,,,2,BHK,Apartment,38.49,,2,,,,No,,New,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
545,"sector 49, noida",3486.0,Ready to move,,,,No Deposit,,Unfurnished,,,,,1,BHK,Apartment,18.99,,2,,,,No,,New,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
2330,"sector 150, noida",10987.0,Under Construction,4.0,,,No Deposit,,Semi-Furnished,"UPRERAPRJ13521, UPRERAPRJ14252",,,,3,BHK,Apartment,256.0,,,,,,No,,New,,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,,,,,,,,,,,
3027,"sector 150, noida",10670.0,Under Construction,4.0,,,No Deposit,,Semi-Furnished,"UPRERAPRJ13521, UPRERAPRJ14252",,,,3,BHK,Apartment,323.0,,,,,,No,,New,,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,,,,,,,,,,,
2062,"sector 150, noida",10900.0,Under Construction,4.0,,,No Deposit,,Unfurnished,"UPRERAPRJ13521, UPRERAPRJ14252",,,,3,BHK,Apartment,224.00000000000003,,,,,,No,,New,,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,,,,,,,,,,,
2697,"sector 150, noida",10975.0,Under Construction,4.0,,,No Deposit,,Semi-Furnished,"UPRERAPRJ13521, UPRERAPRJ14252",,,,4,BHK,Apartment,296.0,,,,,,No,,New,,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,,,,,,,,,,,
1625,"sector 150, noida",9169.0,Ready to move,2.0,,,No Deposit,North,Semi-Furnished,"UPRERAPRJ14316, UPRERAPRJ3250",,,,3,BHK,Apartment,149.0,1027.0,,,,,No,,New,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,,,,,,,,,,,
2460,"sector 150, noida",12000.0,Ready to move,4.0,,,No Deposit,West,Unfurnished,UPRERAPRJ4514,,,,4,BHK,Apartment,295.0,2300.0,3,,,,No,,New,,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,,,,,,,,,,,
2300,"sector 150, noida",9173.0,Ready to move,2.0,,,No Deposit,South,Unfurnished,"UPRERAPRJ14316, UPRERAPRJ3250",,,,3,BHK,Apartment,211.0,2100.0,,,,,No,,New,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,,,,,,,,,,,
3200,"sector 150, noida",9187.0,Ready to move,3.0,,,No Deposit,NorthEast,Unfurnished,"UPRERAPRJ14316, UPRERAPRJ3250",,,,4,BHK,Apartment,294.0,3100.0,,,,,No,,New,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,,,,,,,,,,,
2190,"sector 150, noida",12009.0,Ready to move,3.0,,,No Deposit,NorthEast,Unfurnished,UPRERAPRJ4514,,,,3,BHK,Apartment,263.0,2080.0,3,,,,No,,New,,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,,,,,,,,,,,
2300,"sector 150, noida",11521.0,Ready to move,4.0,,,No Deposit,NorthEast,Semi-Furnished,UPRERAPRJ2875,,,,3,BHK,Apartment,265.0,,2,,,,No,,New,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,,,,,,,,,,,
2190,"sector 150, noida",12557.0,Ready to move,3.0,,,No Deposit,SouthWest,Unfurnished,UPRERAPRJ4514,,,,3,BHK,Apartment,275.0,2090.0,3,,,,No,,New,,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,,,,,,,,,,,
2500,"sector 146, noida",15200.0,Under Construction,4.0,,,No Deposit,NorthWest,Unfurnished,UPRERAPRJ303390,,,,4,BHK,Apartment,380.0,,,,,,No,,New,,True,False,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,False,,,,,,,,,,,
1575,"sector 150, noida",9523.0,Under Construction,4.0,,,No Deposit,NorthEast,Unfurnished,UPRERAPRJ5448,,,,3,BHK,Apartment,150.0,981.0,,,,,No,,New,,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,,,,,,,,
1055,"extension, noida, noida",3199.0,Ready to move,2.0,,,No Deposit,South,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,33.75,820.0,2,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,,,,,,,,,,,
1032,"extension, noida, noida",3246.0,Ready to move,2.0,,,No Deposit,North,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,33.5,820.0,2,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,,,,,,,,,,,
1410,"extension, noida, noida",3187.0,Ready to move,3.0,,,No Deposit,East,Semi-Furnished,Rera Not Applicable,,,,3,BHK,Apartment,44.95,1250.0,2,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,,,,,,,,,,,
1410,"extension, noida, noida",3187.0,Ready to move,3.0,,,No Deposit,West,Semi-Furnished,Rera Not Applicable,,,,3,BHK,Apartment,44.95,1250.0,2,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,,,,,,,,,,,
1050,"extension, noida, noida",3000.0,Ready to move,2.0,,,No Deposit,South,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,31.5,820.0,2,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,,,,,,,,,,,
1545,"extension, noida, noida",7767.0,Under Construction,2.0,,,No Deposit,,Unfurnished,UPRERAPRJ145736,,,,3,BHK,Apartment,120.0,945.0,,,,,No,,New,,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,,,,,,,,,,,
